1077,University of Wisconsin-Madison (WI)
1078,
1079,Vanderbilt University (TN)
1080,University of Missouri (MO)
1081,SUNY - Stony Brook (NY)
1082,
1083,Brown University (RI)
1084,High School Hackers (ALL)
1085,Purdue University (IN)
1086,Massachusetts Institute of Technology (MA)
1087,Rutgers University-New Brunswick (NJ)
1088,Purdue University (IN)
1089,University of Illinois-Urbana-Champaign (IL)
1090,
1091,University of Iowa (IA)
1092,
1093,San Diego State University (CA)
1094,University of Waterloo (INT)
1095,University of Waterloo (INT)
1096,
1097,
1098,Pennsylvania State University (PA)
1099,Pennsylvania State University (PA)
1100,George Mason University (VA)
1101,Purdue University (IN)
1102,Purdue University College of Technology-Lafayette (IN)
1103,
1104,University of Iowa (IA)
1105,
1106,
1107,
1108,"California Polytechnic State University, San Luis Obispo (CA)"
1109,University of Illinois-Chicago (IL)
1110,University of Illinois-Chicago (IL)
1111,Indiana University-Bloomington (IN)
1112,University of Michigan (MI)
1113,Rose-Hulman Institute of Technology (IN)
1114,Rose-Hulman Institute of Technology (IN)
1115,University of Michigan (MI)
1116,Virginia Polytechnic Institute & State University (VA)
1118,Purdue University (IN)
1119,University of Illinois-Urbana-Champaign (IL)
1120,Rensselaer Polytechnic Institute (NY)
1121,High School Hackers (ALL)
1122,
1123,Cornell University (NY)
1124,Ohio State University (OH)
1125,Purdue University (IN)
1126,Kent State University (OH)
1127,Purdue University (IN)
1128,
1129,Pennsylvania State University (PA)
1130,University of Pennsylvania (PA)
1131,New York University (NY)
1132,Purdue University (IN)
1133,Purdue University (IN)
1134,DePauw University (IN)
1135,University of Illinois-Urbana-Champaign (IL)
1136,Iowa State University (IA)
1137,University of Louisville (KY)
1138,McGill University (INT)
1139,Grinnell College (IA)
1140,University of Michigan (MI)
1141,University of Illinois-Urbana-Champaign (IL)
1142,Rutgers University-New Brunswick (NJ)
1143,Rose-Hulman Institute of Technology (IN)
1144,SUNY - Binghamton (NY)
1145,
1146,Stanford University (CA)
1147,Stanford University (CA)
1148,University of Iowa (IA)
1149,Purdue University (IN)
1150,University of Waterloo (INT)
1151,University of California-Berkeley (CA)
1152,Lawrence Technological University (MI)
1153,New York University (NY)
1154,University of Illinois-Urbana-Champaign (IL)
1155,
1156,
1157,Rutgers University-New Brunswick (NJ)
1158,Indiana University/Purdue University at Indianapolis (IN)
1159,
1160,Florida International University (FL)
1161,
1162,
1163,
1164,University of Illinois-Urbana-Champaign (IL)
1165,University of Wisconsin-Madison (WI)
1166,Purdue University (IN)
1167,
1168,Rose-Hulman Institute of Technology (IN)
1169,South Carolina State University (SC)
1170,New York University (NY)
1171,University of Notre Dame (IN)
1172,
1173,Brown University (RI)
1174,University of Illinois-Urbana-Champaign (IL)
1175,Lafayette College (PA)
1176,
1177,
1178,
1179,Massachusetts Institute of Technology (MA)
1180,University of Maryland - College Park (MD)
1181,Purdue University (IN)
1182,
1183,
1184,Iowa State University (IA)
1185,Purdue University College of Technology-Lafayette (IN)
1186,University of California-Berkeley (CA)
1187,University of Wisconsin-Madison (WI)
1188,Saint Olaf College (MN)
1189,University of Illinois System (IL)
1190,
1191,
1192,Vanderbilt University (TN)
1193,High School Hackers (ALL)
1194,
1195,High School Hackers (ALL)
1196,University of California-Berkeley (CA)
1197,
1198,
1199,High School Hackers (ALL)
1200,Purdue University (IN)
1201,
1202,University of Washington (WA)
1203,McGill University (INT)
1204,
1205,
1206,University of Illinois-Urbana-Champaign (IL)
1207,
1208,Swarthmore College (PA)
1209,High School Hackers (ALL)
1210,University of Waterloo (INT)
1211,
1212,Northwestern University (IL)
1213,
1214,Miami University (OH)
1215,University of Notre Dame (IN)
1216,
1217,University of Waterloo (INT)
1218,Georgia Institute of Technology (GA)
1219,University of Southern California (CA)
1220,
1221,Iowa State University (IA)
1222,University of Toronto (ON)
1223,University of Illinois-Urbana-Champaign (IL)
1224,University of Waterloo (INT)
1225,George Washington University (DC)
1226,Rose-Hulman Institute of Technology (IN)
1227,
1228,Yale University (CT)
1229,University of Waterloo (INT)
1230,University of Waterloo (INT)
1231,"California State Polytechnic University, Pomona (CA)"
1232,Rice University (TX)
1233,University of Waterloo (INT)
1234,
1235,Stanford University (CA)
1236,DePaul University (IL)
1237,Georgia Institute of Technology (GA)
1238,Rose-Hulman Institute of Technology (IN)
1239,University of Toronto (ON)
1240,University of Illinois-Urbana-Champaign (IL)
1241,University of Wisconsin-Madison (WI)
1242,
1243,Purdue University (IN)
1244,Washington University in Saint Louis (MO)
1245,
1246,University of Wisconsin-Madison (WI)
1247,University of Toronto (ON)
1248,Rose-Hulman Institute of Technology (IN)
1249,
1250,Purdue University (IN)
1251,
1252,
1253,University of Wisconsin-Madison (WI)
1254,California College of the Arts (CA)
1255,University of Pittsburgh (PA)
1256,University of Illinois-Urbana-Champaign (IL)
1257,University of Illinois-Urbana-Champaign (IL)
1258,Ball State University (IN)
1259,Indiana Institute of Technology (IN)
1260,Georgia Institute of Technology (GA)
1261,High School Hackers (ALL)
1262,University of California System (CA)
1263,Washington University in Saint Louis (MO)
1264,
1265,Pennsylvania State University (PA)
1266,High School Hackers (ALL)
1267,
1268,
1269,University of Illinois System (IL)
1270,University of Illinois System (IL)
1271,High School Hackers (ALL)
1272,University of California-Davis (CA)
1273,University of Illinois-Urbana-Champaign (IL)
1274,Purdue University (IN)
1275,University of Illinois-Urbana-Champaign (IL)
1276,University of Illinois-Urbana-Champaign (IL)
1277,Ohio State University (OH)
1278,University of Illinois-Urbana-Champaign (IL)
1279,
1280,
1281,University of Illinois-Urbana-Champaign (IL)
1282,University of Illinois-Urbana-Champaign (IL)
1283,University of Illinois-Urbana-Champaign (IL)
1284,University of Illinois-Urbana-Champaign (IL)
1285,University of Illinois-Urbana-Champaign (IL)
1286,Yale University (CT)
1287,Thomas Jefferson High School for Science and Technology (VA)
1288,New York University (NY)
1289,Purdue University (IN)
1290,University of Illinois-Urbana-Champaign (IL)
1291,University of Notre Dame (IN)
1292,
1293,
1294,University of Illinois-Urbana-Champaign (IL)
1295,University of Illinois-Urbana-Champaign (IL)
1296,University of Illinois-Urbana-Champaign (IL)
1297,University of Illinois-Urbana-Champaign (IL)
1298,University of Illinois-Urbana-Champaign (IL)
1299,University of Illinois-Urbana-Champaign (IL)
1300,University of Illinois-Urbana-Champaign (IL)
1301,University of Illinois-Urbana-Champaign (IL)
1302,Purdue University (IN)
1303,University of Illinois-Urbana-Champaign (IL)
1304,
1305,University of Waterloo (INT)
1306,University of Waterloo (INT)
1307,High School Hackers (ALL)
1308,University of Washington (WA)
1309,University of Illinois-Urbana-Champaign (IL)
1310,Rose-Hulman Institute of Technology (IN)
1311,University of Maryland - College Park (MD)
1312,University of Maryland - College Park (MD)
1313,University of Maryland - College Park (MD)
1314,University of Maryland - College Park (MD)
1315,
1316,University of Maryland - College Park (MD)
1317,University of Maryland - College Park (MD)
1318,University of Maryland - College Park (MD)
1319,High School Hackers (ALL)
1320,Purdue University (IN)
1321,University of Waterloo (INT)
1322,
1323,
1324,
1325,
1326,University of Maryland - College Park (MD)
1327,Rensselaer Polytechnic Institute (NY)
1328,University of Maryland - College Park (MD)
1329,Carnegie Mellon University (PA)
1330,University of Houston (TX)
1331,SUNY - Stony Brook (NY)
1332,University of Illinois-Urbana-Champaign (IL)
1333,Purdue University (IN)
1334,Dartmouth College (NH)
1335,
1336,Lehigh University (PA)
1337,University of Illinois-Urbana-Champaign (IL)
1338,University of Illinois-Urbana-Champaign (IL)
1339,University of Illinois-Urbana-Champaign (IL)
1340,Illinois Institute of Technology (IL)
1341,McGill University (INT)
1342,University of Illinois-Urbana-Champaign (IL)
1343,University of Illinois-Urbana-Champaign (IL)
1344,University of Illinois-Urbana-Champaign (IL)
1345,University of Illinois-Urbana-Champaign (IL)
1346,University of Illinois-Urbana-Champaign (IL)
1347,University of Illinois-Urbana-Champaign (IL)
1348,Connecticut College (CT)
1349,
1350,
1351,University of Illinois-Urbana-Champaign (IL)
1352,Rutgers University-New Brunswick (NJ)
1353,Bergen County Academies - High School (NJ)
1354,University of California-Los Angeles (CA)
1355,Rutgers University-New Brunswick (NJ)
1356,
1357,University of Toronto (ON)
1358,
1359,"California State Polytechnic University, Pomona (CA)"
1360,University of Maryland - College Park (MD)
1361,
1362,University of California-San Diego (CA)
1363,University of Waterloo (INT)
1364,
1365,Virginia Polytechnic Institute & State University (VA)
1366,Cupertino High School (CA)
1367,
1368,University of California-San Diego (CA)
1369,University of Southern California (CA)
1370,Purdue University (IN)
1371,Connecticut College (CT)
1372,University of Southern California (CA)
1373,
1374,University of Wisconsin-Madison (WI)
1375,Purdue University (IN)
1376,Purdue University College of Technology-Lafayette (IN)
1377,University of Waterloo (INT)
1378,Purdue University (IN)
1379,Northeastern University (MA)
1380,SUNY - Stony Brook (NY)
1381,Abington Senior High School (PA)
1382,University of Illinois-Urbana-Champaign (IL)
1383,Georgia Institute of Technology (GA)
1384,University of Illinois-Urbana-Champaign (IL)
1385,University of Illinois-Urbana-Champaign (IL)
1386,Massachusetts Institute of Technology (MA)
1387,George Mason University (VA)
1388,Purdue University (IN)
1389,Purdue University (IN)
1390,Michigan State University (MI)
1391,Purdue University (IN)
1392,Purdue University (IN)
1393,University of Waterloo (INT)
1394,
1395,University of Waterloo (INT)
1396,Thomas Jefferson High School for Science and Technology (VA)
1397,University of Waterloo (INT)
1398,University of Illinois-Urbana-Champaign (IL)
1399,University of Wisconsin-Madison (WI)
1400,Purdue University College of Technology-Lafayette (IN)
1401,University of Chicago (IL)
1402,
1403,Rensselaer Polytechnic Institute (NY)
1404,University of California-Irvine (CA)
1405,Monta Vista High School (CA)
1406,New York University (NY)
1407,University of Illinois-Urbana-Champaign (IL)
1408,Georgia Institute of Technology (GA)
1409,
1410,Pennsylvania State University (PA)
1411,
1412,Pennsylvania State University (PA)
1413,Massachusetts Institute of Technology (MA)
1414,University of Illinois-Urbana-Champaign (IL)
1415,University of Illinois-Urbana-Champaign (IL)
1416,Pennsylvania State University (PA)
1417,University of Illinois-Urbana-Champaign (IL)
1418,University of Illinois-Urbana-Champaign (IL)
1419,University of Illinois-Urbana-Champaign (IL)
1420,University of Illinois-Urbana-Champaign (IL)
1421,Princeton University (NJ)
1422,University of Waterloo (INT)
1423,Purdue University (IN)
1424,University of Illinois-Urbana-Champaign (IL)
1425,SUNY - Buffalo (NY)
1426,
1427,High School Hackers (ALL)
1428,Thomas Jefferson High School for Science and Technology (VA)
1429,Grinnell College (IA)
1430,University of Waterloo (INT)
1431,University of Maryland - College Park (MD)
1432,University of Wisconsin-Madison (WI)
1433,High School Hackers (ALL)
1434,University of Maryland - College Park (MD)
1435,Purdue University (IN)
1436,University of Maryland - College Park (MD)
1437,
1438,Oberlin College (OH)
1439,University of Michigan (MI)
1440,University of Michigan (MI)
1441,
1442,University of Michigan (MI)
1443,Purdue University College of Technology-Lafayette (IN)
1444,
1445,Purdue University (IN)
1446,Thomas Jefferson High School for Science and Technology (VA)
1447,Indiana University/Purdue University at Indianapolis (IN)
1448,University of Wisconsin-Madison (WI)
1449,High School Hackers (ALL)
1450,University of Iowa (IA)
1451,University of California-San Diego (CA)
1452,Purdue University College of Technology-Lafayette (IN)
1453,Purdue University (IN)
1454,University of Maryland - College Park (MD)
1455,University of Michigan (MI)
1456,Purdue University College of Technology-Lafayette (IN)
1457,Purdue University College of Technology-Lafayette (IN)
1458,
1459,Purdue University (IN)
1460,Purdue University (IN)
1461,Purdue University (IN)
1462,
1463,
1464,Pennsylvania State University (PA)
1465,Purdue University (IN)
1466,High School Hackers (ALL)
1467,Columbia University (NY)
1468,Rose-Hulman Institute of Technology (IN)
1469,Purdue University (IN)
1470,
1471,University of Maryland - College Park (MD)
1472,Indiana University-Bloomington (IN)
1473,
1474,University of Illinois-Urbana-Champaign (IL)
1475,University of Illinois-Urbana-Champaign (IL)
1476,University of Michigan (MI)
1477,University of California-Los Angeles (CA)
1478,North Carolina State University (NC)
1479,University of Waterloo (INT)
1480,Purdue University (IN)
1481,Ohio State University (OH)
1482,Bryn Mawr College (PA)
1483,McGill University (INT)
1484,Purdue University (IN)
1485,Kent State University (OH)
1486,Pennsylvania State University (PA)
1487,Purdue University (IN)
1488,Purdue University College of Technology-Lafayette (IN)
1489,Rochester Institute of Technology (NY)
1490,University of Illinois-Urbana-Champaign (IL)
1491,Purdue University College of Technology-Lafayette (IN)
1492,Purdue University (IN)
1493,Purdue University (IN)
1494,Cypress College (CA)
1495,Pennsylvania State University-Harrisburg (PA)
1496,
1497,
1498,Marshall University (WV)
1499,Rose-Hulman Institute of Technology (IN)
1500,University of Maryland - College Park (MD)
1501,Purdue University College of Technology-Lafayette (IN)
1502,University of Illinois-Urbana-Champaign (IL)
1503,University of Maryland - College Park (MD)
1504,University of Maryland - College Park (MD)
1505,University of Maryland - College Park (MD)
1506,University of Maryland - College Park (MD)
1507,University of Maryland - College Park (MD)
1508,Purdue University (IN)
1509,Swarthmore College (PA)
1510,Pennsylvania State University (PA)
1511,University of Maryland - College Park (MD)
1512,Connecticut College (CT)
1513,University of Maryland - College Park (MD)
1514,University of Maryland - College Park (MD)
1515,
1516,University of Maryland - College Park (MD)
1517,
1518,University of North Texas (TX)
1519,Purdue University (IN)
1520,University of Notre Dame (IN)
1521,Purdue University (IN)
1522,
1523,Purdue University (IN)
1524,University of Iowa (IA)
1525,Ohio State University (OH)
1526,Purdue University (IN)
1527,
1528,
1529,
1530,
1531,University of Maryland - College Park (MD)
1532,Ohio State University (OH)
1533,Purdue University (IN)
1534,Ohio State University (OH)
1535,McGill University (INT)
1536,McGill University (INT)
1537,
1538,
1539,Connecticut College (CT)
1540,
1541,McGill University (INT)
1542,
1543,Carnegie Mellon University (PA)
1544,Rutgers University-New Brunswick (NJ)
1545,McGill University (INT)
1546,
1547,Ohio State University (OH)
1548,McGill University (INT)
1549,McGill University (INT)
1550,
1551,Connecticut College (CT)
1552,McGill University (INT)
1553,McGill University (INT)
1554,McGill University (INT)
1555,Southern Polytechnic State University (GA)
1556,Connecticut College (CT)
1557,University of Maryland - College Park (MD)
1558,Pennsylvania State University (PA)
1559,Purdue University (IN)
1560,Purdue University (IN)
1561,Massachusetts Institute of Technology (MA)
1562,University of Texas-Austin (TX)
1563,University of Illinois-Urbana-Champaign (IL)
1564,University of Illinois-Urbana-Champaign (IL)
1565,Purdue University (IN)
1566,Pennsylvania State University (PA)
1567,Pennsylvania State University (PA)
1568,University of Illinois-Urbana-Champaign (IL)
1569,Purdue University (IN)
1570,Carnegie Mellon University (PA)
1571,Kent State University (OH)
1572,University of Iowa (IA)
1573,Carnegie Mellon University (PA)
1574,Purdue University (IN)
1575,University of Florida (FL)
1576,Stanford University (CA)
1577,Carnegie Mellon University (PA)
1578,
1579,Carnegie Mellon University (PA)
1580,
1581,Ohio State University (OH)
1582,University of Michigan (MI)
1583,University of Michigan (MI)
1584,William Rainey Harper College (IL)
1585,University of Waterloo (INT)
1586,
1587,
1588,University of Iowa (IA)
1589,Kent State University (OH)
1590,University of Iowa (IA)
1591,
1592,University of Illinois-Urbana-Champaign (IL)
1593,McGill University (INT)
1594,Connecticut College (CT)
1595,University of Iowa (IA)
1596,McGill University (INT)
1597,Carnegie Mellon University (PA)
1598,
1599,Pennsylvania State University (PA)
1600,Purdue University (IN)
1601,Purdue University (IN)
1602,
1603,Purdue University College of Technology-Lafayette (IN)
1604,
1605,Purdue University (IN)
1606,Ohio State University (OH)
1607,Purdue University (IN)
1608,
1609,Purdue University (IN)
1610,
1611,Purdue University (IN)
1612,Purdue University (IN)
1613,Purdue University (IN)
1614,
1615,Purdue University (IN)
1616,Purdue University (IN)
1617,Purdue University (IN)
1618,University of Texas-Austin (TX)
1619,Purdue University (IN)
1620,
1621,Purdue University (IN)
1622,Purdue University (IN)
1623,Purdue University (IN)
1624,
1625,
1626,Purdue University (IN)
1627,University of Iowa (IA)
1628,Carnegie Mellon University (PA)
1629,Purdue University College of Technology-Lafayette (IN)
1630,Purdue University (IN)
1631,Indiana University/Purdue University at Columbus (IN)
1632,Purdue University (IN)
1633,
1634,Purdue University (IN)
1635,Purdue University (IN)
1636,
1637,Purdue University (IN)
1638,Purdue University (IN)
1639,Purdue University (IN)
1640,Purdue University (IN)
1641,Howard University (DC)
1642,Purdue University (IN)
1643,Purdue University (IN)
1644,
1645,Purdue University (IN)
1646,Rochester Institute of Technology (NY)
1647,
1648,Purdue University (IN)
1649,Purdue University (IN)
1650,Purdue University (IN)
1651,Purdue University College of Technology-Lafayette (IN)
1652,
1653,Purdue University (IN)
1654,Purdue University (IN)
1655,University of Illinois-Urbana-Champaign (IL)
1656,Ohio State University (OH)
1657,Purdue University (IN)
1658,Purdue University (IN)
1659,
1660,Purdue University (IN)
1661,University of Iowa (IA)
1662,
1663,Purdue University (IN)
1664,Purdue University (IN)
1665,Arizona State University (AZ)
1666,Henry M. Gunn High School (CA)
1667,
1668,Purdue University (IN)
1669,University of Waterloo (INT)
1670,Connecticut College (CT)
1671,Purdue University (IN)
1672,Purdue University (IN)
1673,
1674,University of Illinois-Urbana-Champaign (IL)
1675,University of Illinois-Urbana-Champaign (IL)
1676,Purdue University (IN)
1677,Purdue University (IN)
1678,Purdue University (IN)
1679,Purdue University (IN)
1680,Purdue University (IN)
1681,Purdue University (IN)
1682,
1683,Purdue University (IN)
1684,Purdue University (IN)
1685,Purdue University (IN)
1686,University of Waterloo (INT)
1687,Purdue University College of Technology-Lafayette (IN)
1688,Purdue University (IN)
1689,Purdue University (IN)
1690,Purdue University (IN)
1691,Purdue University (IN)
1692,Purdue University (IN)
1693,
1694,University of Illinois-Urbana-Champaign (IL)
1695,Purdue University (IN)
1696,Purdue University (IN)
1697,Purdue University (IN)
1698,Purdue University (IN)
1699,Purdue University (IN)
1700,Purdue University (IN)
1701,Purdue University (IN)
1702,Indiana University/Purdue University at Fort Wayne (IN)
1703,Purdue University (IN)
1704,Purdue University (IN)
1705,
1706,Indiana University/Purdue University at Columbus (IN)
1707,Purdue University College of Technology-Lafayette (IN)
1708,Purdue University (IN)
1709,Purdue University (IN)
1710,Purdue University (IN)
1711,Purdue University (IN)
1712,
1713,University of Arkansas (AR)
1714,University of Illinois-Urbana-Champaign (IL)
1715,Purdue University (IN)
1716,Purdue University (IN)
1717,
1718,Purdue University (IN)
1719,Purdue University (IN)
1720,Purdue University (IN)
1721,Purdue University (IN)
1722,Purdue University (IN)
1723,Purdue University (IN)
1724,University of Illinois-Urbana-Champaign (IL)
1725,University of Iowa (IA)
1726,Purdue University (IN)
1727,Purdue University (IN)
1728,Purdue University College of Technology-Lafayette (IN)
1729,Kent State University (OH)
1730,Purdue University (IN)
1731,
1732,Purdue University (IN)
1733,Purdue University College of Technology-Lafayette (IN)
1734,Purdue University (IN)
1735,Purdue University (IN)
1736,Purdue University (IN)
1737,
1738,Purdue University (IN)
1739,Purdue University (IN)
1740,Purdue University (IN)
1741,Purdue University (IN)
1742,Purdue University (IN)
1743,Ohio State University (OH)
1744,Ohio State University (OH)
1745,Purdue University (IN)
1746,Purdue University (IN)
1747,University of Michigan (MI)
1748,
1749,
1750,Purdue University (IN)
1751,
1752,Purdue University (IN)
1753,Purdue University (IN)
1754,Purdue University (IN)
1755,Purdue University (IN)
1756,DePaul University (IL)
1757,University of Iowa (IA)
1758,Purdue University (IN)
1759,University of Maryland - College Park (MD)
1760,
1761,Illinois Institute of Technology (IL)
1762,New Mexico Institute of Mining & Technology (NM)
1763,
1764,New Mexico Institute of Mining & Technology (NM)
1765,Purdue University (IN)
1766,Purdue University (IN)
1767,Purdue University (IN)
1768,Purdue University (IN)
1769,Purdue University (IN)
1770,University of Michigan (MI)
1771,Purdue University (IN)
1772,Purdue University (IN)
1773,Purdue University (IN)
1774,Purdue University (IN)
1775,Purdue University College of Technology-Lafayette (IN)
1776,Purdue University (IN)
1777,Purdue University (IN)
1778,University of Michigan (MI)
1779,Purdue University (IN)
1780,
1781,Purdue University (IN)
1782,University of Maryland - College Park (MD)
1783,
1784,University of Maryland - College Park (MD)
1785,University of Michigan (MI)
1786,Purdue University (IN)
1787,University of Michigan (MI)
1788,
1789,McGill University (INT)
1790,University of Illinois-Urbana-Champaign (IL)
1791,Purdue University (IN)
1792,University of Iowa (IA)
1793,
1794,University of Illinois-Urbana-Champaign (IL)
1795,Purdue University (IN)
1796,
1797,Purdue University (IN)
1798,Purdue University (IN)
1799,Purdue University (IN)
1800,Western Kentucky University (KY)
1801,Purdue University (IN)
1802,Purdue University College of Technology-Lafayette (IN)
1803,University of Texas-Austin (TX)
1804,Purdue University (IN)
1805,New Mexico Institute of Mining & Technology (NM)
1806,Purdue University (IN)
1807,University of Wisconsin-Madison (WI)
1808,
1809,Purdue University (IN)
1810,Purdue University (IN)
1811,University of Illinois-Urbana-Champaign (IL)
1812,Purdue University (IN)
1813,University of Michigan (MI)
1814,University of Michigan (MI)
1815,
1816,Purdue University (IN)
1817,Purdue University (IN)
1818,Purdue University (IN)
1819,Purdue University (IN)
1820,University of Illinois-Urbana-Champaign (IL)
1821,Purdue University (IN)
1822,University of Illinois-Urbana-Champaign (IL)
1823,University of Illinois-Urbana-Champaign (IL)
1824,University of Michigan (MI)
1825,Purdue University (IN)
1826,Purdue University (IN)
1827,Purdue University (IN)
1828,Iowa State University (IA)
1829,Purdue University (IN)
1830,
1831,Purdue University (IN)
1832,Purdue University (IN)
1833,University of Iowa (IA)
1834,Purdue University (IN)
1835,Purdue University College of Technology-Lafayette (IN)
1836,University of Michigan (MI)
1837,Purdue University (IN)
1838,Purdue University (IN)
1839,Purdue University (IN)
1840,University of Illinois-Urbana-Champaign (IL)
1841,Purdue University (IN)
1842,Purdue University (IN)
1843,University of Illinois-Urbana-Champaign (IL)
1844,University of Michigan (MI)
1845,University of Michigan (MI)
1846,University of Illinois-Urbana-Champaign (IL)
1847,University of Maryland - College Park (MD)
1848,Purdue University (IN)
1849,Ohio State University (OH)
1850,University of Michigan (MI)
1851,University of Iowa (IA)
1852,Purdue University (IN)
1853,
1854,University of Iowa (IA)
1855,
1856,
1857,Purdue University (IN)
1858,McGill University (INT)
1859,
1860,University of Iowa (IA)
1861,
1862,
1863,Purdue University (IN)
1864,Purdue University (IN)
1865,Purdue University (IN)
1866,
1867,College of Mount Saint Joseph (OH)
1868,University of Michigan (MI)
1869,McGill University (INT)
1870,Purdue University (IN)
1871,Purdue University (IN)
1872,Purdue University (IN)
1873,
1874,Purdue University (IN)
1875,Purdue University (IN)
1876,University of Iowa (IA)
1877,High School Hackers (ALL)
1878,
1879,University of Iowa (IA)
1880,University of Michigan (MI)
1881,Purdue University (IN)
1882,Ohio State University (OH)
1883,Purdue University (IN)
1884,Ohio State University (OH)
1885,SUNY - Stony Brook (NY)
1886,SUNY - Stony Brook (NY)
1887,University of Iowa (IA)
1888,SUNY - Binghamton (NY)
1889,SUNY - Binghamton (NY)
1890,Purdue University (IN)
1891,Purdue University (IN)
1892,Purdue University (IN)
1893,Purdue University (IN)
1894,SUNY - Stony Brook (NY)
1895,University of Illinois System (IL)
1896,
1897,Purdue University (IN)
1898,Northeastern University (MA)
1899,
1900,
1901,Purdue University College of Technology-Lafayette (IN)
1902,San Francisco State University (CA)
1903,Drexel University (PA)
1904,McGill University (INT)
1905,Purdue University (IN)
1906,South Carolina State University (SC)
1907,
1908,Cornell University (NY)
1909,SUNY - Stony Brook (NY)
1910,Ohio State University (OH)
1911,Worcester Polytechnic Institute (MA)
1912,Georgia Institute of Technology (GA)
1913,University of Maryland - College Park (MD)
1914,University of Maryland - College Park (MD)
1915,Purdue University (IN)
1916,University of Michigan (MI)
1917,
1918,
1919,University of Michigan (MI)
1920,McGill University (INT)
1921,Purdue University College of Technology-Lafayette (IN)
1922,Purdue University (IN)
1923,Purdue University (IN)
1924,Purdue University College of Technology-Lafayette (IN)
1925,University of Illinois-Urbana-Champaign (IL)
1926,
1927,Purdue University (IN)
1928,
1929,Purdue University (IN)
1930,Purdue University (IN)
1931,University of Illinois-Urbana-Champaign (IL)
1932,Purdue University (IN)
1933,Purdue University (IN)
1934,
1935,University of Washington (WA)
1936,Arizona State University (AZ)
1937,University of Maryland - College Park (MD)
1938,George Washington University (DC)
1939,
1940,Purdue University (IN)
1941,Purdue University (IN)
1942,Worcester Polytechnic Institute (MA)
1943,Purdue University College of Technology-Lafayette (IN)
1944,Purdue University College of Technology-Lafayette (IN)
1945,University of California-Los Angeles (CA)
1946,Indiana University/Purdue University at Indianapolis (IN)
1947,
1948,
1949,
1950,
1951,University of Illinois-Urbana-Champaign (IL)
1952,University of Illinois-Urbana-Champaign (IL)
1953,Indiana University/Purdue University at Columbus (IN)
1954,Purdue University College of Technology-Lafayette (IN)
1955,University of Illinois-Urbana-Champaign (IL)
1956,Purdue University (IN)
1957,Purdue University (IN)
1958,University of Illinois-Urbana-Champaign (IL)
1959,Purdue University (IN)
1960,
1961,Purdue University (IN)
1962,John F. Kennedy University (CA)
1963,Purdue University (IN)
1964,Purdue University (IN)
1965,Purdue University (IN)
1966,International Academy East (MI)
1967,
1968,
1969,Purdue University (IN)
1970,Purdue University (IN)
1971,University of Iowa (IA)
1972,University of Illinois-Urbana-Champaign (IL)
1973,
1974,Purdue University (IN)
1975,University of Illinois-Urbana-Champaign (IL)
1976,University of Illinois-Urbana-Champaign (IL)
1977,University of Illinois-Urbana-Champaign (IL)
1978,University of Illinois-Urbana-Champaign (IL)
1979,Ohio State University (OH)
1980,Purdue University (IN)
1981,Ohio State University (OH)
1982,
1983,University of Illinois System (IL)
1984,Texas Tech University (TX)
1985,Purdue University (IN)
1986,University of Illinois System (IL)
1987,University of Iowa (IA)
1988,University of Chicago (IL)
1989,
1990,Purdue University (IN)
1991,Carnegie Mellon University (PA)
1992,Purdue University (IN)
1993,Purdue University (IN)
1994,University of Chicago (IL)
1995,University of Illinois-Urbana-Champaign (IL)
1996,University of Illinois-Urbana-Champaign (IL)
1997,Purdue University (IN)
1998,University of Illinois-Urbana-Champaign (IL)
1999,Purdue University (IN)
2000,Purdue University (IN)
2001,Purdue University (IN)
2002,Purdue University (IN)
2003,Purdue University (IN)
2004,Purdue University (IN)
2005,Purdue University (IN)
2006,Purdue University (IN)
2007,Purdue University (IN)
2008,Purdue University (IN)
2009,Purdue University (IN)
2010,Purdue University (IN)
2011,University of Georgia (GA)
2012,Clayton State University (GA)
2013,Florida State University (FL)
2014,Purdue University (IN)
2015,University of Illinois-Urbana-Champaign (IL)
2016,University of Wisconsin-Madison (WI)
2017,Rose-Hulman Institute of Technology (IN)
2018,Purdue University (IN)
2019,Purdue University (IN)
2020,University of Maryland - College Park (MD)
2021,Purdue University (IN)
2022,Purdue University (IN)
2023,Purdue University (IN)
2024,Ohio State University (OH)
